"codigo_entidad","entidad","fecha_informacion","producto","nombre_corto","denominacion","beneficiario","tipo_tasa","monto_minimo","monto_maximo","plazo_maximo_meses","ingreso_minimo","relacion_cuota_ingreso_pct","tea_max_pct","cftea_max_pct","brecha_cftea_tea_pp","cftea_real_vs_ipc_jul2026_pct","cuota_inicial_cada_10k","territorio","mas_informacion","fuente_corte","fuente_url"
"97","BANCO PROVINCIA DEL NEUQUÉN SOCIEDAD ANÓNIMA","2026-07-08","D78 PRESTAMO PARA LA ADQUISICION DE TERRENO","D78","Pesos","Clientes que acrediten sueldos en la entidad","Fija","1","25000000","72","411990","30","76,23","97,84","21,61","47,834103","59411","0","NO SE PERCIBIRA CARGO POR CANCELACION TOTAL ANTICIPADA TRANSCURRIDOS 180 DIAS CORRIDOS O UN CUARTO DEL PLAZO DEL PRESTAMO, DE AMBOS EL MAYOR","2026-08-30","https://api.bcra.gob.ar/transparencia/v1.0/Prestamos/Personales"
"97","BANCO PROVINCIA DEL NEUQUÉN SOCIEDAD ANÓNIMA","2026-07-08","D78 PRESTAMO PERSONAL CONSTRUCCION Y/O MEJORA DE VIVIENDA","D78","Pesos","Clientes que acrediten sueldos en la entidad","Fija","1","25000000","72","411990","30","76,23","97,84","21,61","47,834103","59411","15","NO SE PERCIBIRA CARGO POR CANCELACION TOTAL ANTICIPADA TRANSCURRIDOS 180 DIAS CORRIDOS O UN CUARTO DEL PLAZO DEL PRESTAMO, DE AMBOS EL MAYOR","2026-08-30","https://api.bcra.gob.ar/transparencia/v1.0/Prestamos/Personales"
"97","BANCO PROVINCIA DEL NEUQUÉN SOCIEDAD ANÓNIMA","2026-07-08","D79 PRESTAMO PARA ALQUILER DE VIVIENDA","D79","Pesos","Todos los beneficiarios","Fija","1","4500000","36","411990","30","76,23","97,84","21,61","47,834103","68649","16","NO SE PERCIBIRA CARGO POR CANCELACION TOTAL ANTICIPADA TRANSCURRIDOS 180 DIAS CORRIDOS O UN CUARTO DEL PLAZO DEL PRESTAMO, DE AMBOS EL MAYOR","2026-08-30","https://api.bcra.gob.ar/transparencia/v1.0/Prestamos/Personales"
"97","BANCO PROVINCIA DEL NEUQUÉN SOCIEDAD ANÓNIMA","2026-07-08","D79 PRESTAMO PARA ALQUILER DE VIVIENDA","D79","Pesos","Todos los beneficiarios","Fija","1","4500000","36","411990","30","76,23","97,84","21,61","47,834103","68649","15","NO SE PERCIBIRA CARGO POR CANCELACION TOTAL ANTICIPADA TRANSCURRIDOS 180 DIAS CORRIDOS O UN CUARTO DEL PLAZO DEL PRESTAMO, DE AMBOS EL MAYOR","2026-08-30","https://api.bcra.gob.ar/transparencia/v1.0/Prestamos/Personales"
"97","BANCO PROVINCIA DEL NEUQUÉN SOCIEDAD ANÓNIMA","2026-07-08","D79 PRESTAMO PARA ALQUILER DE VIVIENDA","D79","Pesos","Todos los beneficiarios","Fija","1","4500000","36","411990","30","76,23","97,84","21,61","47,834103","68649","1","NO SE PERCIBIRA CARGO POR CANCELACION TOTAL ANTICIPADA TRANSCURRIDOS 180 DIAS CORRIDOS O UN CUARTO DEL PLAZO DEL PRESTAMO, DE AMBOS EL MAYOR","2026-08-30","https://api.bcra.gob.ar/transparencia/v1.0/Prestamos/Personales"
"97","BANCO PROVINCIA DEL NEUQUÉN SOCIEDAD ANÓNIMA","2026-07-08","D81 PRESTAMO PERSONAL ELECTRODOMESTICOS","D81","Pesos","Clientes que acrediten sueldos en la entidad","Fija","1","5000000","36","411990","30","69,61","88,98","19,37","41,213551","65462","15","NO SE PERCIBIRA CARGO POR CANCELACION TOTAL ANTICIPADA TRANSCURRIDOS 180 DIAS CORRIDOS O UN CUARTO DEL PLAZO DEL PRESTAMO, DE AMBOS EL MAYOR","2026-08-30","https://api.bcra.gob.ar/transparencia/v1.0/Prestamos/Personales"
"97","BANCO PROVINCIA DEL NEUQUÉN SOCIEDAD ANÓNIMA","2026-07-08","D81 PRESTAMO PERSONAL ELECTRODOMESTICOS","D81","Pesos","Clientes que acrediten sueldos en la entidad","Fija","1","5000000","36","411990","30","69,61","88,98","19,37","41,213551","65462","1","NO SE PERCIBIRA CARGO POR CANCELACION TOTAL ANTICIPADA TRANSCURRIDOS 180 DIAS CORRIDOS O UN CUARTO DEL PLAZO DEL PRESTAMO, DE AMBOS EL MAYOR","2026-08-30","https://api.bcra.gob.ar/transparencia/v1.0/Prestamos/Personales"
"97","BANCO PROVINCIA DEL NEUQUÉN SOCIEDAD ANÓNIMA","2026-07-08","D81 PRESTAMO PERSONAL ELECTRODOMESTICOS","D81","Pesos","Clientes que acrediten sueldos en la entidad","Fija","1","5000000","36","411990","30","69,61","88,98","19,37","41,213551","65462","16","NO SE PERCIBIRA CARGO POR CANCELACION TOTAL ANTICIPADA TRANSCURRIDOS 180 DIAS CORRIDOS O UN CUARTO DEL PLAZO DEL PRESTAMO, DE AMBOS EL MAYOR","2026-08-30","https://api.bcra.gob.ar/transparencia/v1.0/Prestamos/Personales"
"97","BANCO PROVINCIA DEL NEUQUÉN SOCIEDAD ANÓNIMA","2026-07-08","D81 PRESTAMO PERSONAL EQUIPAMIENTO INFORMATICO","D81","Pesos","Clientes que acrediten sueldos en la entidad","Fija","1","5000000","36","411990","30","26,83","33,24","6,41","-0,437647","43203","15","NO SE PERCIBIRA CARGO POR CANCELACION TOTAL ANTICIPADA TRANSCURRIDOS 180 DIAS CORRIDOS O UN CUARTO DEL PLAZO DEL PRESTAMO, DE AMBOS EL MAYOR","2026-08-30","https://api.bcra.gob.ar/transparencia/v1.0/Prestamos/Personales"
"97","BANCO PROVINCIA DEL NEUQUÉN SOCIEDAD ANÓNIMA","2026-07-08","D81 SERVICIO DE ACTIVIDADES TURISTICAS","D81","Pesos","Clientes que acrediten sueldos en la entidad","Fija","1","5000000","12","411990","30","29,34","36,42","7,08","1,938579","99845","16","NO SE PERCIBIRA CARGO POR CANCELACION TOTAL ANTICIPADA TRANSCURRIDOS 180 DIAS CORRIDOS O UN CUARTO DEL PLAZO DEL PRESTAMO, DE AMBOS EL MAYOR","2026-08-30","https://api.bcra.gob.ar/transparencia/v1.0/Prestamos/Personales"
"97","BANCO PROVINCIA DEL NEUQUÉN SOCIEDAD ANÓNIMA","2026-07-08","D81 SERVICIO DE ACTIVIDADES TURISTICAS","D81","Pesos","Clientes que acrediten sueldos en la entidad","Fija","1","5000000","12","411990","30","29,34","36,42","7,08","1,938579","99845","15","NO SE PERCIBIRA CARGO POR CANCELACION TOTAL ANTICIPADA TRANSCURRIDOS 180 DIAS CORRIDOS O UN CUARTO DEL PLAZO DEL PRESTAMO, DE AMBOS EL MAYOR","2026-08-30","https://api.bcra.gob.ar/transparencia/v1.0/Prestamos/Personales"
"97","BANCO PROVINCIA DEL NEUQUÉN SOCIEDAD ANÓNIMA","2026-07-08","D81 SERVICIO DE ACTIVIDADES TURISTICAS","D81","Pesos","Clientes que acrediten sueldos en la entidad","Fija","1","5000000","12","411990","30","29,34","36,42","7,08","1,938579","99845","1","NO SE PERCIBIRA CARGO POR CANCELACION TOTAL ANTICIPADA TRANSCURRIDOS 180 DIAS CORRIDOS O UN CUARTO DEL PLAZO DEL PRESTAMO, DE AMBOS EL MAYOR","2026-08-30","https://api.bcra.gob.ar/transparencia/v1.0/Prestamos/Personales"
"97","BANCO PROVINCIA DEL NEUQUÉN SOCIEDAD ANÓNIMA","2026-07-08","D82 PRESTAMO PERSONAL BICICLETAS","D82","Pesos","Todos los beneficiarios","Fija","1","6000000","60","411990","30","45,38","57,04","11,66","17,346682","43652","1","NO SE PERCIBIRA CARGO POR CANCELACION TOTAL ANTICIPADA TRANSCURRIDOS 180 DIAS CORRIDOS O UN CUARTO DEL PLAZO DEL PRESTAMO, DE AMBOS EL MAYOR","2026-08-30","https://api.bcra.gob.ar/transparencia/v1.0/Prestamos/Personales"
"97","BANCO PROVINCIA DEL NEUQUÉN SOCIEDAD ANÓNIMA","2026-07-08","D82 PRESTAMO PERSONAL BICICLETAS","D82","Pesos","Todos los beneficiarios","Fija","1","6000000","60","411990","30","45,38","57,04","11,66","17,346682","43652","15","NO SE PERCIBIRA CARGO POR CANCELACION TOTAL ANTICIPADA TRANSCURRIDOS 180 DIAS CORRIDOS O UN CUARTO DEL PLAZO DEL PRESTAMO, DE AMBOS EL MAYOR","2026-08-30","https://api.bcra.gob.ar/transparencia/v1.0/Prestamos/Personales"
"97","BANCO PROVINCIA DEL NEUQUÉN SOCIEDAD ANÓNIMA","2026-07-08","D82 PRESTAMO PERSONAL BICICLETAS","D82","Pesos","Todos los beneficiarios","Fija","1","6000000","60","411990","30","45,38","57,04","11,66","17,346682","43652","16","NO SE PERCIBIRA CARGO POR CANCELACION TOTAL ANTICIPADA TRANSCURRIDOS 180 DIAS CORRIDOS O UN CUARTO DEL PLAZO DEL PRESTAMO, DE AMBOS EL MAYOR","2026-08-30","https://api.bcra.gob.ar/transparencia/v1.0/Prestamos/Personales"
"97","BANCO PROVINCIA DEL NEUQUÉN SOCIEDAD ANÓNIMA","2026-07-08","D82 PRESTAMO PERSONAL BICICLETAS ELECTRICAS","D82","Pesos","Todos los beneficiarios","Fija","1","6000000","60","411990","30","45,38","57,04","11,66","17,346682","43652","16","NO SE PERCIBIRA CARGO POR CANCELACION TOTAL ANTICIPADA TRANSCURRIDOS 180 DIAS CORRIDOS O UN CUARTO DEL PLAZO DEL PRESTAMO, DE AMBOS EL MAYOR","2026-08-30","https://api.bcra.gob.ar/transparencia/v1.0/Prestamos/Personales"
"97","BANCO PROVINCIA DEL NEUQUÉN SOCIEDAD ANÓNIMA","2026-07-08","D82 PRESTAMO PERSONAL BICICLETAS ELECTRICAS","D82","Pesos","Todos los beneficiarios","Fija","1","6000000","60","411990","30","45,38","57,04","11,66","17,346682","43652","1","NO SE PERCIBIRA CARGO POR CANCELACION TOTAL ANTICIPADA TRANSCURRIDOS 180 DIAS CORRIDOS O UN CUARTO DEL PLAZO DEL PRESTAMO, DE AMBOS EL MAYOR","2026-08-30","https://api.bcra.gob.ar/transparencia/v1.0/Prestamos/Personales"
"97","BANCO PROVINCIA DEL NEUQUÉN SOCIEDAD ANÓNIMA","2026-07-08","D82 PRESTAMO PERSONAL BICICLETAS ELECTRICAS","D82","Pesos","Todos los beneficiarios","Fija","1","6000000","60","411990","30","45,38","57,04","11,66","17,346682","43652","15","NO SE PERCIBIRA CARGO POR CANCELACION TOTAL ANTICIPADA TRANSCURRIDOS 180 DIAS CORRIDOS O UN CUARTO DEL PLAZO DEL PRESTAMO, DE AMBOS EL MAYOR","2026-08-30","https://api.bcra.gob.ar/transparencia/v1.0/Prestamos/Personales"
"97","BANCO PROVINCIA DEL NEUQUÉN SOCIEDAD ANÓNIMA","2026-07-08","D82 PRESTAMO PERSONAL MONOPATINES ELECTRICOS","D82","Pesos","Todos los beneficiarios","Fija","1","6000000","60","411990","30","45,38","57,04","11,66","17,346682","43652","16","NO SE PERCIBIRA CARGO POR CANCELACION TOTAL ANTICIPADA TRANSCURRIDOS 180 DIAS CORRIDOS O UN CUARTO DEL PLAZO DEL PRESTAMO, DE AMBOS EL MAYOR","2026-08-30","https://api.bcra.gob.ar/transparencia/v1.0/Prestamos/Personales"
"97","BANCO PROVINCIA DEL NEUQUÉN SOCIEDAD ANÓNIMA","2026-07-08","D82 PRESTAMO PERSONAL MONOPATINES ELECTRICOS","D82","Pesos","Todos los beneficiarios","Fija","1","6000000","60","411990","30","45,38","57,04","11,66","17,346682","43652","15","NO SE PERCIBIRA CARGO POR CANCELACION TOTAL ANTICIPADA TRANSCURRIDOS 180 DIAS CORRIDOS O UN CUARTO DEL PLAZO DEL PRESTAMO, DE AMBOS EL MAYOR","2026-08-30","https://api.bcra.gob.ar/transparencia/v1.0/Prestamos/Personales"
"97","BANCO PROVINCIA DEL NEUQUÉN SOCIEDAD ANÓNIMA","2026-07-08","D82 PRESTAMO PERSONAL MONOPATINES ELECTRICOS","D82","Pesos","Todos los beneficiarios","Fija","1","6000000","60","411990","30","45,38","57,04","11,66","17,346682","43652","1","NO SE PERCIBIRA CARGO POR CANCELACION TOTAL ANTICIPADA TRANSCURRIDOS 180 DIAS CORRIDOS O UN CUARTO DEL PLAZO DEL PRESTAMO, DE AMBOS EL MAYOR","2026-08-30","https://api.bcra.gob.ar/transparencia/v1.0/Prestamos/Personales"
"97","BANCO PROVINCIA DEL NEUQUÉN SOCIEDAD ANÓNIMA","2026-07-08","D82 PRESTAMO PERSONAL PANELES SOLARES","D82","Pesos","Todos los beneficiarios","Fija","1","15000000","60","411990","30","45,38","57,04","11,66","17,346682","43652","15","NO SE PERCIBIRA CARGO POR CANCELACION TOTAL ANTICIPADA TRANSCURRIDOS 180 DIAS CORRIDOS O UN CUARTO DEL PLAZO DEL PRESTAMO, DE AMBOS EL MAYOR","2026-08-30","https://api.bcra.gob.ar/transparencia/v1.0/Prestamos/Personales"
"97","BANCO PROVINCIA DEL NEUQUÉN SOCIEDAD ANÓNIMA","2026-07-08","D82 PRESTAMO PERSONAL PANELES SOLARES","D82","Pesos","Todos los beneficiarios","Fija","1","15000000","60","411990","30","45,38","57,04","11,66","17,346682","43652","1","NO SE PERCIBIRA CARGO POR CANCELACION TOTAL ANTICIPADA TRANSCURRIDOS 180 DIAS CORRIDOS O UN CUARTO DEL PLAZO DEL PRESTAMO, DE AMBOS EL MAYOR","2026-08-30","https://api.bcra.gob.ar/transparencia/v1.0/Prestamos/Personales"
"97","BANCO PROVINCIA DEL NEUQUÉN SOCIEDAD ANÓNIMA","2026-07-08","D82 PRESTAMO PERSONAL PANELES SOLARES","D82","Pesos","Todos los beneficiarios","Fija","1","15000000","60","411990","30","45,38","57,04","11,66","17,346682","43652","16","NO SE PERCIBIRA CARGO POR CANCELACION TOTAL ANTICIPADA TRANSCURRIDOS 180 DIAS CORRIDOS O UN CUARTO DEL PLAZO DEL PRESTAMO, DE AMBOS EL MAYOR","2026-08-30","https://api.bcra.gob.ar/transparencia/v1.0/Prestamos/Personales"
"143","BRUBANK S.A.U.","2026-08-21","PRESTAMOS PERSONALES RIESGO ALTO","PP RIESGO ALTO","Pesos","Todos los beneficiarios","Fija","1","2000000","12","634950","20","483,45","719,39","235,94","512,281571","2182","0",,"2026-08-30","https://api.bcra.gob.ar/transparencia/v1.0/Prestamos/Personales"
"143","BRUBANK S.A.U.","2026-08-21","PRESTAMOS PERSONALES RIESGO BAJO","PP RIESGO BAJO","Pesos","Todos los beneficiarios","Fija","1","16706000","48","634950","35","458,76","678,75","219,99","481,913708","1659","0",,"2026-08-30","https://api.bcra.gob.ar/transparencia/v1.0/Prestamos/Personales"
"143","BRUBANK S.A.U.","2026-08-21","PRESTAMOS PERSONALES RIESGO MEDIO ALTO","PP RIESGO MEDIO ALTO","Pesos","Todos los beneficiarios","Fija","1","3000000","12","634950","25","483,45","719,39","235,94","512,281571","2099","0",,"2026-08-30","https://api.bcra.gob.ar/transparencia/v1.0/Prestamos/Personales"
"143","BRUBANK S.A.U.","2026-08-21","PRESTAMOS PERSONALES RIESGO MEDIO BAJO","PP RIESGO MEDIO BAJO","Pesos","Todos los beneficiarios","Fija","1","6000000","12","634950","30","483,45","719,39","235,94","512,281571","1754","0",,"2026-08-30","https://api.bcra.gob.ar/transparencia/v1.0/Prestamos/Personales"
"143","BRUBANK S.A.U.","2026-08-21","PRESTAMOS PERSONALES RIESGO MUY ALTO","PP RIESGO MUY ALTO","Pesos","Todos los beneficiarios","Fija","1","545000","12","821700","20","483,45","719,39","235,94","512,281571","2182","0",,"2026-08-30","https://api.bcra.gob.ar/transparencia/v1.0/Prestamos/Personales"
"143","BRUBANK S.A.U.","2026-08-21","PRESTAMOS PERSONALES RIESGO MUY BAJO","PP RIESGO MUY BAJO","Pesos","Todos los beneficiarios","Fija","1","16706000","48","634950","35","349,05","501,84","152,79","349,719353","1564","0",,"2026-08-30","https://api.bcra.gob.ar/transparencia/v1.0/Prestamos/Personales"
"191","BANCO CREDICOOP COOPERATIVO LIMITADO","2026-08-27","LINEA CREDICOOP DIRECTIVOS","DIRECTIVOS","Pesos","Clientes con cuenta en la entidad","Fija","3000","50000000","60","999999","35","72,89","93,31","20,42","44,449103","590","0","INGRESO MINIMO MENSUAL SOLICITADO PESOS 2200000","2026-08-30","https://api.bcra.gob.ar/transparencia/v1.0/Prestamos/Personales"
"191","BANCO CREDICOOP COOPERATIVO LIMITADO","2026-08-27","LINEA CREDICOOP DIRECTIVOS","DIRECTIVOS","Pesos","Personas humanas en relación de dependencia","Fija","3000","50000000","60","999999","35","72,89","93,31","20,42","44,449103","590","0","INGRESO MINIMO MENSUAL SOLICITADO PESOS 2200000","2026-08-30","https://api.bcra.gob.ar/transparencia/v1.0/Prestamos/Personales"
"191","BANCO CREDICOOP COOPERATIVO LIMITADO","2026-08-27","LINEA CREDICOOP DIRECTIVOS","DIRECTIVOS","Pesos","Personas humanas Monotributistas","Fija","3000","50000000","60","999999","35","72,89","93,31","20,42","44,449103","590","0","INGRESO MINIMO MENSUAL SOLICITADO PESOS 2200000","2026-08-30","https://api.bcra.gob.ar/transparencia/v1.0/Prestamos/Personales"
"191","BANCO CREDICOOP COOPERATIVO LIMITADO","2026-08-27","LINEA CREDICOOP DIRECTIVOS","DIRECTIVOS","Pesos","Personas humanas Responsables Inscriptos","Fija","3000","50000000","60","999999","35","72,89","93,31","20,42","44,449103","590","0","INGRESO MINIMO MENSUAL SOLICITADO PESOS 2200000","2026-08-30","https://api.bcra.gob.ar/transparencia/v1.0/Prestamos/Personales"
"247","BANCO ROELA S.A.","2026-04-06","CON DEBITO EN CUENTA SUELDO","CON DEBITO CUENTA SUELDO","Pesos","Clientes con cuenta en la entidad","Fija","100000","1500000","12","440000","35","109,01","142,66","33,65","81,325432","1756","1",,"2026-08-30","https://api.bcra.gob.ar/transparencia/v1.0/Prestamos/Personales"
"247","BANCO ROELA S.A.","2026-04-06","CON DEBITO EN CUENTA SUELDO","CON DEBITO CUENTA SUELDO","Pesos","Clientes con cuenta en la entidad","Fija","100000","1500000","12","440000","35","109,01","142,66","33,65","81,325432","1756","4",,"2026-08-30","https://api.bcra.gob.ar/transparencia/v1.0/Prestamos/Personales"
"247","BANCO ROELA S.A.","2026-04-06","CON DEBITO EN CUENTA SUELDO","CON DEBITO CUENTA SUELDO","Pesos","Clientes que acrediten sueldos en la entidad","Fija","100000","1500000","12","440000","35","109,01","142,66","33,65","81,325432","1756","1",,"2026-08-30","https://api.bcra.gob.ar/transparencia/v1.0/Prestamos/Personales"
"247","BANCO ROELA S.A.","2026-04-06","CON DEBITO EN CUENTA SUELDO","CON DEBITO CUENTA SUELDO","Pesos","Clientes que acrediten sueldos en la entidad","Fija","100000","1500000","12","440000","35","109,01","142,66","33,65","81,325432","1756","4",,"2026-08-30","https://api.bcra.gob.ar/transparencia/v1.0/Prestamos/Personales"
"247","BANCO ROELA S.A.","2026-04-06","CON DEBITO EN CUENTA SUELDO","CON DEBITO CUENTA SUELDO","Pesos","Empleados públicos","Fija","100000","1500000","12","440000","35","109,01","142,66","33,65","81,325432","1756","1",,"2026-08-30","https://api.bcra.gob.ar/transparencia/v1.0/Prestamos/Personales"
"247","BANCO ROELA S.A.","2026-04-06","CON DEBITO EN CUENTA SUELDO","CON DEBITO CUENTA SUELDO","Pesos","Empleados públicos","Fija","100000","1500000","12","440000","35","109,01","142,66","33,65","81,325432","1756","4",,"2026-08-30","https://api.bcra.gob.ar/transparencia/v1.0/Prestamos/Personales"
"247","BANCO ROELA S.A.","2026-04-06","CON DEBITO EN CUENTA SUELDO","CON DEBITO CUENTA SUELDO","Pesos","Personas humanas en relación de dependencia","Fija","100000","1500000","12","440000","35","109,01","142,66","33,65","81,325432","1756","1",,"2026-08-30","https://api.bcra.gob.ar/transparencia/v1.0/Prestamos/Personales"
"247","BANCO ROELA S.A.","2026-04-06","CON DEBITO EN CUENTA SUELDO","CON DEBITO CUENTA SUELDO","Pesos","Personas humanas en relación de dependencia","Fija","100000","1500000","12","440000","35","109,01","142,66","33,65","81,325432","1756","4",,"2026-08-30","https://api.bcra.gob.ar/transparencia/v1.0/Prestamos/Personales"
"247","BANCO ROELA S.A.","2026-04-06","CON DEBITO EN CUENTA SUELDO","CON DEBITO CUENTA SUELDO","Pesos","Personas humanas Monotributistas","Fija","100000","1500000","12","440000","35","109,01","142,66","33,65","81,325432","1756","4",,"2026-08-30","https://api.bcra.gob.ar/transparencia/v1.0/Prestamos/Personales"
"247","BANCO ROELA S.A.","2026-04-06","CON DEBITO EN CUENTA SUELDO","CON DEBITO CUENTA SUELDO","Pesos","Personas humanas Monotributistas","Fija","100000","1500000","12","440000","35","109,01","142,66","33,65","81,325432","1756","1",,"2026-08-30","https://api.bcra.gob.ar/transparencia/v1.0/Prestamos/Personales"
"247","BANCO ROELA S.A.","2026-04-06","CON DEBITO EN CUENTA SUELDO","CON DEBITO CUENTA SUELDO","Pesos","Personas humanas Responsables Inscriptos","Fija","100000","1500000","12","440000","35","109,01","142,66","33,65","81,325432","1756","4",,"2026-08-30","https://api.bcra.gob.ar/transparencia/v1.0/Prestamos/Personales"
"247","BANCO ROELA S.A.","2026-04-06","CON DEBITO EN CUENTA SUELDO","CON DEBITO CUENTA SUELDO","Pesos","Personas humanas Responsables Inscriptos","Fija","100000","1500000","12","440000","35","109,01","142,66","33,65","81,325432","1756","1",,"2026-08-30","https://api.bcra.gob.ar/transparencia/v1.0/Prestamos/Personales"
"247","BANCO ROELA S.A.","2026-04-06","LINEA GENERAL","LINEA GENERAL","Pesos","Clientes con cuenta en la entidad","Fija","100000","1500000","12","440000","35","117,02","153,81","36,79","89,657166","1756","4",,"2026-08-30","https://api.bcra.gob.ar/transparencia/v1.0/Prestamos/Personales"
"247","BANCO ROELA S.A.","2026-04-06","LINEA GENERAL","LINEA GENERAL","Pesos","Clientes con cuenta en la entidad","Fija","100000","1500000","12","440000","35","117,02","153,81","36,79","89,657166","1756","1",,"2026-08-30","https://api.bcra.gob.ar/transparencia/v1.0/Prestamos/Personales"
"247","BANCO ROELA S.A.","2026-04-06","LINEA GENERAL","LINEA GENERAL","Pesos","Clientes que acrediten sueldos en la entidad","Fija","100000","1500000","12","440000","35","117,02","153,81","36,79","89,657166","1756","1",,"2026-08-30","https://api.bcra.gob.ar/transparencia/v1.0/Prestamos/Personales"
"247","BANCO ROELA S.A.","2026-04-06","LINEA GENERAL","LINEA GENERAL","Pesos","Clientes que acrediten sueldos en la entidad","Fija","100000","1500000","12","440000","35","117,02","153,81","36,79","89,657166","1756","4",,"2026-08-30","https://api.bcra.gob.ar/transparencia/v1.0/Prestamos/Personales"
"247","BANCO ROELA S.A.","2026-04-06","LINEA GENERAL","LINEA GENERAL","Pesos","Empleados públicos","Fija","100000","1500000","12","440000","35","117,02","153,81","36,79","89,657166","1756","4",,"2026-08-30","https://api.bcra.gob.ar/transparencia/v1.0/Prestamos/Personales"
"247","BANCO ROELA S.A.","2026-04-06","LINEA GENERAL","LINEA GENERAL","Pesos","Empleados públicos","Fija","100000","1500000","12","440000","35","117,02","153,81","36,79","89,657166","1756","1",,"2026-08-30","https://api.bcra.gob.ar/transparencia/v1.0/Prestamos/Personales"
"247","BANCO ROELA S.A.","2026-04-06","LINEA GENERAL","LINEA GENERAL","Pesos","Personas humanas en relación de dependencia","Fija","100000","1500000","12","440000","35","117,02","153,81","36,79","89,657166","1756","4",,"2026-08-30","https://api.bcra.gob.ar/transparencia/v1.0/Prestamos/Personales"
"247","BANCO ROELA S.A.","2026-04-06","LINEA GENERAL","LINEA GENERAL","Pesos","Personas humanas en relación de dependencia","Fija","100000","1500000","12","440000","35","117,02","153,81","36,79","89,657166","1756","1",,"2026-08-30","https://api.bcra.gob.ar/transparencia/v1.0/Prestamos/Personales"
"247","BANCO ROELA S.A.","2026-04-06","LINEA GENERAL","LINEA GENERAL","Pesos","Personas humanas Monotributistas","Fija","100000","1500000","12","440000","35","117,02","153,81","36,79","89,657166","1756","4",,"2026-08-30","https://api.bcra.gob.ar/transparencia/v1.0/Prestamos/Personales"
"247","BANCO ROELA S.A.","2026-04-06","LINEA GENERAL","LINEA GENERAL","Pesos","Personas humanas Monotributistas","Fija","100000","1500000","12","440000","35","117,02","153,81","36,79","89,657166","1756","1",,"2026-08-30","https://api.bcra.gob.ar/transparencia/v1.0/Prestamos/Personales"
"247","BANCO ROELA S.A.","2026-04-06","LINEA GENERAL","LINEA GENERAL","Pesos","Personas humanas Responsables Inscriptos","Fija","100000","1500000","12","440000","35","117,02","153,81","36,79","89,657166","1756","1",,"2026-08-30","https://api.bcra.gob.ar/transparencia/v1.0/Prestamos/Personales"
